ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,WardValue,SortOrder
43115,Mwenge,Mwenge,18,129,2734,43115
43116,Sisi kwa Sisi,Sisi kwa Sisi,18,129,2734,43116
43117,Ujirani Mwema,Ujirani Mwema,18,129,2734,43117
43118,Tangimbili Kusini,Tangimbili Kusini,18,129,2734,43118
43119,Kawawa,Kawawa,18,129,2734,43119
43120,Nyerere,Nyerere,18,129,2734,43120
43121,Posta,Posta,18,129,2734,43121
43122,Uhuru,Uhuru,18,129,2734,43122
43123,Karume,Karume,18,129,2734,43123
43124,Muungano,Muungano,18,129,2734,43124
43125,P/Kisumo,P/Kisumo,18,129,2734,43125
43126,Malemba,Malemba,18,129,2734,43126
43127,Mpima,Mpima,18,129,2734,43127
43128,Ujamaa,Ujamaa,18,129,2734,43128
43129,Mparange,Mparange,18,129,2735,43129
43130,Viwandani,Viwandani,18,129,2735,43130
43131,Mchikichini,Mchikichini,18,129,2735,43131
43132,Msikitini,Msikitini,18,129,2735,43132
43133,Kilwa Road,Kilwa Road,18,129,2735,43133
43134,Mji Mwema,Mji Mwema,18,129,2735,43134
43135,Umwe,Umwe,18,129,2735,43135
43136,Azimio,Azimio,18,129,2735,43136
43137,Ujamaa,Ujamaa,18,129,2735,43137
43138,Msikitini,Msikitini,18,129,2735,43138
43139,Amani,Amani,18,129,2735,43139
43140,Sokoni,Sokoni,18,129,2735,43140
43141,Siasa,Siasa,18,129,2735,43141
43142,Umoja,Umoja,18,129,2735,43142
43143,Makaravati,Makaravati,18,129,2735,43143
43144,Makombe,Makombe,18,129,2735,43144
43145,Makumbusho,Makumbusho,18,129,2735,43145
43146,Mbuyuni,Mbuyuni,18,129,2735,43146
43147,Msikitini,Msikitini,18,129,2735,43147
43148,Mwembemohoro,Mwembemohoro,18,129,2735,43148
43149,Ngasinda,Ngasinda,18,129,2735,43149
43150,Njogoro,Njogoro,18,129,2735,43150
43151,Ipengo,Ipengo,18,129,2736,43151
43152,Kiegele,Kiegele,18,129,2736,43152
43153,Kigogo,Kigogo,18,129,2736,43153
43154,Tangini,Tangini,18,129,2736,43154
43155,Kilindi,Kilindi,18,129,2736,43155
43156,Kipoka,Kipoka,18,129,2736,43156
43157,Kipoka msomeni,Kipoka msomeni,18,129,2736,43157
43158,Boto,Boto,18,129,2736,43158
43159,Msikitini,Msikitini,18,129,2736,43159
43160,Chumbi Magharibi,Chumbi Magharibi,18,129,2736,43160
43161,Kanga,Kanga,18,129,2736,43161
43162,Ngaro,Ngaro,18,129,2736,43162
43163,Nyakipande,Nyakipande,18,129,2736,43163
43164,Kindwitwi,Kindwitwi,18,129,2737,43164
43165,Stendi,Stendi,18,129,2737,43165
43166,Mikolwa,Mikolwa,18,129,2737,43166
43167,Rangi Tatu,Rangi Tatu,18,129,2737,43167
43168,Nyampaku bara,Nyampaku bara,18,129,2737,43168
43169,Nyampaku pwani,Nyampaku pwani,18,129,2737,43169
43170,Nyautika,Nyautika,18,129,2737,43170
43171,Nyampaku mashariki,Nyampaku mashariki,18,129,2737,43171
43172,Chamwenge,Chamwenge,18,129,2737,43172
43173,Kiwanga,Kiwanga,18,129,2737,43173
43174,Mihiru,Mihiru,18,129,2737,43174
43175,Londondo,Londondo,18,129,2737,43175
43176,Mkenzi,Mkenzi,18,129,2737,43176
43177,Msikitini,Msikitini,18,129,2737,43177
43178,Ndundutawa,Ndundutawa,18,129,2737,43178
43179,Nyalindi,Nyalindi,18,129,2737,43179
43180,Sungapwani,Sungapwani,18,129,2737,43180
43181,Sunga,Sunga,18,129,2737,43181
43182,Oldmohoro,Oldmohoro,18,129,2737,43182
43183,Nyakikai,Nyakikai,18,129,2737,43183
43184,Nyandote,Nyandote,18,129,2737,43184
43185,Mwanani,Mwanani,18,129,2737,43185
43186,Chayonge,Chayonge,18,129,2737,43186
43187,King'ong'o,King'ong'o,18,129,2737,43187
43188,Kisangi,Kisangi,18,129,2737,43188
43189,Kwampakwila,Kwampakwila,18,129,2737,43189
43190,Mpelepele,Mpelepele,18,129,2737,43190
43191,Kilombero,Kilombero,18,129,2738,43191
43192,Tangini,Tangini,18,129,2738,43192
43193,Kisagai,Kisagai,18,129,2738,43193
43194,Mpanganya,Mpanganya,18,129,2738,43194
43195,Mbuyuni,Mbuyuni,18,129,2738,43195
43196,Ginnery,Ginnery,18,129,2738,43196
43197,Mkongeni,Mkongeni,18,129,2738,43197
43198,Unyonge,Unyonge,18,129,2738,43198
43199,Gefu,Gefu,18,129,2738,43199
43200,Mkunga,Mkunga,18,129,2738,43200
43201,Kikongono,Kikongono,18,129,2738,43201
43202,Nyasungwi,Nyasungwi,18,129,2738,43202
43203,Kipenda moyo,Kipenda moyo,18,129,2738,43203
43204,Nyalwiru,Nyalwiru,18,129,2738,43204
43205,Kipugira,Kipugira,18,129,2739,43205
43206,Pangapanga,Pangapanga,18,129,2739,43206
43207,Tetema,Tetema,18,129,2739,43207
43208,Nyikanza,Nyikanza,18,129,2739,43208
43209,Mtalula,Mtalula,18,129,2739,43209
43210,Nyaminywili,Nyaminywili,18,129,2739,43210
43211,Mawilo,Mawilo,18,129,2739,43211
43212,Mgohori,Mgohori,18,129,2739,43212
43213,Mpande,Mpande,18,129,2739,43213
43214,Bizi,Bizi,18,129,2740,43214
43215,Msiga,Msiga,18,129,2740,43215
43216,Mtanza,Mtanza,18,129,2740,43216
43217,Mturuma,Mturuma,18,129,2740,43217
43218,Kwangwazi,Kwangwazi,18,129,2740,43218
43219,Mkange,Mkange,18,129,2740,43219
43220,Mpanga,Mpanga,18,129,2740,43220
43221,Nyakisiku,Nyakisiku,18,129,2740,43221
43222,Mibuyusaba,Mibuyusaba,18,129,2740,43222
43223,Mwaseni,Mwaseni,18,129,2740,43223
43224,Zombe,Zombe,18,129,2740,43224
43225,Nyipara,Nyipara,18,129,2741,43225
43226,Rusende,Rusende,18,129,2741,43226
43227,Karakana,Karakana,18,129,2741,43227
43228,Kitundu,Kitundu,18,129,2741,43228
43229,Kiwili,Kiwili,18,129,2741,43229
43230,Makoge,Makoge,18,129,2741,43230
43231,Mkunga,Mkunga,18,129,2741,43231
43232,Mbunju,Mbunju,18,129,2741,43232
43233,Mvuleni,Mvuleni,18,129,2741,43233
43234,Beta,Beta,18,129,2741,43234
43235,Kipera,Kipera,18,129,2741,43235
43236,Nyaringwe,Nyaringwe,18,129,2741,43236
43237,Mbwara magharibi,Mbwara magharibi,18,129,2742,43237
43238,Mbwara Mashariki,Mbwara Mashariki,18,129,2742,43238
43239,Misimbo,Misimbo,18,129,2742,43239
43240,Namakono,Namakono,18,129,2742,43240
43241,Nambunju mashariki,Nambunju mashariki,18,129,2742,43241
43242,Nambunju Magharibi,Nambunju Magharibi,18,129,2742,43242
43243,Miangalaya,Miangalaya,18,129,2742,43243
43244,Kikibu,Kikibu,18,129,2742,43244
43245,Kikobo,Kikobo,18,129,2742,43245
43246,Mkukiki,Mkukiki,18,129,2742,43246
43247,Gege,Gege,18,129,2742,43247
43248,Mkwiri,Mkwiri,18,129,2742,43248
43249,Nyamwage Magharibi,Nyamwage Magharibi,18,129,2742,43249
43250,Nyamwage Mashariki,Nyamwage Mashariki,18,129,2742,43250
43251,Shauri  moyo,Shauri  moyo,18,129,2742,43251
43252,Kitapi Mashariki,Kitapi Mashariki,18,129,2742,43252
43253,Kitapi Magharibi,Kitapi Magharibi,18,129,2742,43253
43254,Namahamba,Namahamba,18,129,2742,43254
43255,Siasa,Siasa,18,129,2743,43255
43256,Kiwili,Kiwili,18,129,2743,43256
43257,Kitundu,Kitundu,18,129,2743,43257
43258,Golani,Golani,18,129,2744,43258
43259,Kindwiti/Kindwitwi,Kindwiti/Kindwitwi,18,129,2744,43259
43260,Kipei,Kipei,18,129,2744,43260
43261,Nyandakatundu,Nyandakatundu,18,129,2744,43261
43262,Nyandumbi,Nyandumbi,18,129,2744,43262
43263,Nyangwai,Nyangwai,18,129,2744,43263
43264,Nyawanje/Ngwembele,Nyawanje/Ngwembele,18,129,2744,43264
43265,Kungulwe,Kungulwe,18,129,2745,43265
43266,Namakono,Namakono,18,129,2745,43266
43267,Ngarambe Mashariki,Ngarambe Mashariki,18,129,2745,43267
43268,Ngarambe Magharibi,Ngarambe Magharibi,18,129,2745,43268
43269,Tapika,Tapika,18,129,2745,43269
43270,Izia,Izia,19,130,2746,43270
43271,Izia,Izia,19,130,2746,43271
43272,Mtoni,Mtoni,19,130,2746,43272
43273,Makaza,Makaza,19,130,2746,43273
43274,Manzitiswe,Manzitiswe,19,130,2746,43274
43275,Shule,Shule,19,130,2746,43275
43276,Bangwe,Bangwe,19,130,2746,43276
43277,Masimba,Masimba,19,130,2746,43277
43278,Kati,Kati,19,130,2746,43278
43279,Zimamoto,Zimamoto,19,130,2746,43279
43280,Uwanja wa Ndege,Uwanja wa Ndege,19,130,2746,43280
43281,Burudani,Burudani,19,130,2746,43281
43282,Soko,Soko,19,130,2746,43282
43283,Kaozya,Kaozya,19,130,2746,43283
43284,Mbugani,Mbugani,19,130,2747,43284
43285,Reginamundi,Reginamundi,19,130,2747,43285
43286,Yatima,Yatima,19,130,2747,43286
43287,Mafulala,Mafulala,19,130,2748,43287
43288,K.K.K.T,K.K.K.T,19,130,2747,43288
43289,TANESCO,TANESCO,19,130,2747,43289
43290,SIDO,SIDO,19,130,2747,43290
43291,Malechela,Malechela,19,130,2747,43291
43292,Transfoma,Transfoma,19,130,2747,43292
43293,Nkana,Nkana,19,130,2747,43293
43294,Kanisa,Kanisa,19,130,2747,43294
43295,Jola,Jola,19,130,2747,43295
43296,Maduka,Maduka,19,130,2747,43296
43297,Momoka,Momoka,19,130,2747,43297
43298,Sekondari,Sekondari,19,130,2747,43298
43299,Sokodogo,Sokodogo,19,130,2749,43299
43300,Mianzi,Mianzi,19,130,2749,43300
43301,Kawama,Kawama,19,130,2749,43301
43302,Chanji ‘A’,Chanji ‘A’,19,130,2749,43302
43303,Kichangani,Kichangani,19,130,2749,43303
43304,Namteketa,Namteketa,19,130,2749,43304
43305,Nankasi,Nankasi,19,130,2749,43305
43306,Kati,Kati,19,130,2749,43306
43307,Bondeni,Bondeni,19,130,2749,43307
43308,Bombani,Bombani,19,130,2749,43308
43309,Kantalamba Mazoezi,Kantalamba Mazoezi,19,130,2749,43309
43310,Hali Ya Hewa,Hali Ya Hewa,19,130,2749,43310
43311,St Theresia,St Theresia,19,130,2749,43311
43312,Vodacom,Vodacom,19,130,2749,43312
43313,Msua,Msua,19,130,2750,43313
43314,Maweni,Maweni,19,130,2747,43314
43315,Chemchem,Chemchem,19,130,2747,43315
43316,Chemka,Chemka,19,130,2747,43316
43317,King’ombe,King’ombe,19,130,2747,43317
43318,Kisiwani,Kisiwani,19,130,2747,43318
43319,Kilimani,Kilimani,19,130,2747,43319
43320,Mzee Nyanya,Mzee Nyanya,19,130,2747,43320
43321,Shule,Shule,19,130,2747,43321
43322,Fr. Luka,Fr. Luka,19,130,2747,43322
43323,Kichangani,Kichangani,19,130,2747,43323
43324,Malinga,Malinga,19,130,2747,43324
43325,Mkuyuni,Mkuyuni,19,130,2747,43325
43326,Sumbawanga,Sumbawanga,19,130,2751,43326
43327,Kaswepepe,Kaswepepe,19,130,2751,43327
43328,Mpasi,Mpasi,19,130,2751,43328
43329,Yeswe,Yeswe,19,130,2751,43329
43330,Kamita,Kamita,19,130,2751,43330
43331,Tambazi,Tambazi,19,130,2751,43331
43332,Katuma,Katuma,19,130,2751,43332
43333,Mbalika,Mbalika,19,130,2751,43333
43334,Hija,Hija,19,130,2751,43334
43335,Makutano,Makutano,19,130,2751,43335
43336,Ufipa,Ufipa,19,130,2751,43336
43337,Chisi cha Fipa,Chisi cha Fipa,19,130,2751,43337
43338,Wakuling'anga,Wakuling'anga,19,130,2751,43338
43339,Isachi,Isachi,19,130,2751,43339
43340,Kasoni,Kasoni,19,130,2751,43340
43341,Kiatu,Kiatu,19,130,2751,43341
43342,Kimalaunga,Kimalaunga,19,130,2751,43342
43343,Kapufi,Kapufi,19,130,2751,43343
43344,Katolile,Katolile,19,130,2751,43344
43345,Momoka,Momoka,19,130,2751,43345
43346,Mtumbuka,Mtumbuka,19,130,2751,43346
43347,Katusa,Katusa,19,130,2751,43347
43348,Kashai,Kashai,19,130,2752,43348
43349,Retco,Retco,19,130,2752,43349
43350,Edeni  ‘A’,Edeni  ‘A’,19,130,2747,43350
43351,Edeni  ‘B’,Edeni  ‘B’,19,130,2747,43351
43352,Mtakumbuka,Mtakumbuka,19,130,2747,43352
43353,Senti,Senti,19,130,2753,43353
43354,Kalangasa,Kalangasa,19,130,2753,43354
43355,Mbugani,Mbugani,19,130,2753,43355
43356,Kawama,Kawama,19,130,2753,43356
43357,Bible,Bible,19,130,2753,43357
43358,Sokolo,Sokolo,19,130,2753,43358
43359,Vuta,Vuta,19,130,2753,43359
43360,OTC,OTC,19,130,2753,43360
43361,Nantacha,Nantacha,19,130,2753,43361
43362,Ndua,Ndua,19,130,2753,43362
43363,Majengo,Majengo,19,130,2753,43363
43364,Kizwite,Kizwite,19,130,2753,43364
43365,TRM,TRM,19,130,2753,43365
43366,Makwasa,Makwasa,19,130,2753,43366
43367,Mtumbuka,Mtumbuka,19,130,2753,43367
43368,Utengule,Utengule,19,130,2754,43368
43369,Lwiche,Lwiche,19,130,2754,43369
43370,Shengetela,Shengetela,19,130,2754,43370
43371,Kaungwa,Kaungwa,19,130,2754,43371
43372,Majumbasita,Majumbasita,19,130,2754,43372
43373,Katai,Katai,19,130,2754,43373
43374,Kafumbusi,Kafumbusi,19,130,2754,43374
43375,Magomeni,Magomeni,19,130,2754,43375
43376,Nyengele,Nyengele,19,130,2755,43376
43377,Muhama,Muhama,19,130,2755,43377
43378,Mji Mwema,Mji Mwema,19,130,2755,43378
43379,Isofu,Isofu,19,130,2755,43379
43380,"Kilimahewa ""A""","Kilimahewa ""A""",19,130,2755,43380
43381,"Kilimahewa ""B""","Kilimahewa ""B""",19,130,2755,43381
43382,Katindi,Katindi,19,130,2755,43382
43383,Malangali,Malangali,19,130,2755,43383
43384,Makazi Mapya,Makazi Mapya,19,130,2755,43384
43385,Mponda,Mponda,19,130,2756,43385
43386,Namabangasa,Namabangasa,19,130,2756,43386
43387,Highway,Highway,19,130,2756,43387
43388,Majengo ‘B’,Majengo ‘B’,19,130,2756,43388
43389,Bwawani 'A',Bwawani 'A',19,130,2756,43389
43390,Bwawani B',Bwawani B',19,130,2756,43390
43391,Majengo  'A',Majengo  'A',19,130,2756,43391
43392,Majengo  'C',Majengo  'C',19,130,2756,43392
43393,Majengo  'D',Majengo  'D',19,130,2756,43393
43394,Mtakuja  'A',Mtakuja  'A',19,130,2756,43394
43395,Mtakuja 'B',Mtakuja 'B',19,130,2756,43395
43396,Kristu Mfalme,Kristu Mfalme,19,130,2756,43396
43397,Kaloleni,Kaloleni,19,130,2756,43397
43398,King'ombe,King'ombe,19,130,2756,43398
43399,Katandala ‘C’,Katandala ‘C’,19,130,2757,43399
43400,Katandala ‘D’,Katandala ‘D’,19,130,2757,43400
43401,Bomani 'A',Bomani 'A',19,130,2757,43401
43402,Bomani ‘B’,Bomani ‘B’,19,130,2757,43402
43403,Mbizi ‘C’,Mbizi ‘C’,19,130,2757,43403
43404,Mbizi ‘B’,Mbizi ‘B’,19,130,2757,43404
43405,Comunity Center,Comunity Center,19,130,2757,43405
43406,Jangwani,Jangwani,19,130,2757,43406
43407,NHC,NHC,19,130,2757,43407
43408,Bomani 'C',Bomani 'C',19,130,2757,43408
43409,Sokomatola,Sokomatola,19,130,2757,43409
43410,Anglikan 'A',Anglikan 'A',19,130,2757,43410
43411,Anglikan 'B',Anglikan 'B',19,130,2757,43411
43412,Mbizi ‘A’,Mbizi ‘A’,19,130,2757,43412
43413,Katandala 'A',Katandala 'A',19,130,2757,43413
43414,Katandala 'B',Katandala 'B',19,130,2757,43414
43415,Kasakalawe,Kasakalawe,19,130,2757,43415
43416,RTC,RTC,19,130,2758,43416
43417,Tukuyu,Tukuyu,19,130,2758,43417
43418,NHC,NHC,19,130,2758,43418
43419,Clinic,Clinic,19,130,2758,43419
43420,Lwiche,Lwiche,19,130,2758,43420
43421,Msikiti,Msikiti,19,130,2758,43421
43422,Kimiti,Kimiti,19,130,2758,43422
43423,Chitepo,Chitepo,19,130,2758,43423
43424,Lyangalile,Lyangalile,19,130,2758,43424
43425,NMC,NMC,19,130,2758,43425
43426,Zambezi,Zambezi,19,130,2758,43426
43427,Viwanda Vidogo,Viwanda Vidogo,19,130,2758,43427
43428,Mashine,Mashine,19,130,2758,43428
43429,Mandela,Mandela,19,130,2758,43429
43430,Karume,Karume,19,130,2758,43430
43431,Itwelele,Itwelele,19,130,2758,43431
43432,Nkasi,Nkasi,19,130,2758,43432
43433,Rurecu,Rurecu,19,130,2758,43433
43434,Majengo,Majengo,19,130,2758,43434
43435,Kasense,Kasense,19,130,2759,43435
43436,Chipu,Chipu,19,130,2759,43436
43437,Mtimbwa,Mtimbwa,19,130,2759,43437
43438,Malonje,Malonje,19,130,2760,43438
43439,Ulinji,Ulinji,19,130,2760,43439
43440,Isesa,Isesa,19,130,2760,43440
43441,Mawenzusi,Mawenzusi,19,130,2760,43441
43442,Senga,Senga,19,130,2761,43442
43443,Kankwale,Kankwale,19,130,2761,43443
43444,Wipanga,Wipanga,19,130,2761,43444
43445,Matanga,Matanga,19,130,2762,43445
43446,Kisumba,Kisumba,19,130,2762,43446
43447,Chelenganya,Chelenganya,19,130,2762,43447
43448,Mlanda,Mlanda,19,130,2763,43448
43449,Milanzi,Milanzi,19,130,2763,43449
43450,Nambogo,Nambogo,19,130,2763,43450
43451,Luwa,Luwa,19,130,2764,43451
43452,Ntendo,Ntendo,19,130,2764,43452
43453,Fyengelezya,Fyengelezya,19,130,2764,43453
43454,Kanondo,Kanondo,19,130,2764,43454
43455,Katumba Azimio,Katumba Azimio,19,130,2765,43455
43456,Tamasenga,Tamasenga,19,130,2765,43456
43457,Malagano,Malagano,19,130,2765,43457
43458,Pito,Pito,19,130,2765,43458
43459,Mwenya,Mwenya,19,131,2766,43459
43460,Molwe,Molwe,19,131,2766,43460
43461,Chanza,Chanza,19,131,2766,43461
43462,Kasenga,Kasenga,19,131,2766,43462
43463,Katai,Katai,19,131,2766,43463
43464,Mng'omba,Mng'omba,19,131,2766,43464
43465,Kitika,Kitika,19,131,2766,43465
43466,Kiswahilini,Kiswahilini,19,131,2766,43466
43467,Lusambo,Lusambo,19,131,2766,43467
43468,Songambele,Songambele,19,131,2766,43468
43469,Zayoni,Zayoni,19,131,2766,43469
43470,Kapele,Kapele,19,131,2766,43470
43471,Mabatini,Mabatini,19,131,2766,43471
43472,Kasisi,Kasisi,19,131,2766,43472
43473,Kantalamba,Kantalamba,19,131,2766,43473
43474,Mchangani,Mchangani,19,131,2766,43474
43475,Kilewani,Kilewani,19,131,2766,43475
43476,Mchangani,Mchangani,19,131,2766,43476
43477,Kavusha,Kavusha,19,131,2766,43477
43478,Kiwanjani,Kiwanjani,19,131,2766,43478
43479,Vatikani,Vatikani,19,131,2766,43479
43480,Kalambo,Kalambo,19,131,2766,43480
43481,Mwina,Mwina,19,131,2766,43481
43482,Majengo,Majengo,19,131,2766,43482
43483,Chanza,Chanza,19,131,2766,43483
43484,Mbita,Mbita,19,131,2767,43484
43485,Msenkele,Msenkele,19,131,2767,43485
43486,Majengo,Majengo,19,131,2767,43486
43487,Kachoma,Kachoma,19,131,2767,43487
43488,Katili,Katili,19,131,2767,43488
43489,Nzailo,Nzailo,19,131,2767,43489
43490,Ngwenya,Ngwenya,19,131,2767,43490
43491,Samazi,Samazi,19,131,2767,43491
43492,Ilemela,Ilemela,19,131,2767,43492
43493,Senje,Senje,19,131,2767,43493
43494,Kisala,Kisala,19,131,2767,43494
43495,Kalepa,Kalepa,19,131,2767,43495
43496,Myakasi,Myakasi,19,131,2767,43496
43497,Mkwavi,Mkwavi,19,131,2767,43497
43498,Kisumba,Kisumba,19,131,2768,43498
43499,Kamchinga,Kamchinga,19,131,2768,43499
43500,Kawala,Kawala,19,131,2768,43500
43501,Chipote,Chipote,19,131,2768,43501
43502,Nyimba,Nyimba,19,131,2768,43502
43503,Chuma,Chuma,19,131,2768,43503
43504,Kachele,Kachele,19,131,2768,43504
43505,Kafukoka,Kafukoka,19,131,2768,43505
43506,Nchese,Nchese,19,131,2768,43506
43507,Lwanji,Lwanji,19,131,2768,43507
43508,Maweni,Maweni,19,131,2768,43508
43509,Chiyo,Chiyo,19,131,2768,43509
43510,Mtaluke,Mtaluke,19,131,2768,43510
43511,Kapondwe,Kapondwe,19,131,2768,43511
43512,Kamikulo,Kamikulo,19,131,2768,43512
43513,Miakasi,Miakasi,19,131,2768,43513
43514,Katunda,Katunda,19,131,2768,43514
43515,Majengo,Majengo,19,131,2768,43515
43516,"Mpombwe""A""","Mpombwe""A""",19,131,2769,43516
43517,Kamkolwe,Kamkolwe,19,131,2769,43517
43518,Katindizi,Katindizi,19,131,2769,43518
43519,Kasoko,Kasoko,19,131,2769,43519
43520,Kasakalawe,Kasakalawe,19,131,2769,43520
43521,"Mpombwe""B""","Mpombwe""B""",19,131,2769,43521
43522,Chemchemi,Chemchemi,19,131,2769,43522
43523,Kamononye,Kamononye,19,131,2769,43523
43524,Simwela,Simwela,19,131,2769,43524
43525,Kapozwa,Kapozwa,19,131,2769,43525
43526,Chaptuka,Chaptuka,19,131,2769,43526
43527,Kibaoni,Kibaoni,19,131,2769,43527
43528,Mbwilo,Mbwilo,19,131,2769,43528
43529,Majengo,Majengo,19,131,2769,43529
43530,Kalambo,Kalambo,19,131,2769,43530
43531,Mkamba,Mkamba,19,131,2769,43531
43532,Manda,Manda,19,131,2769,43532
43533,"Ngorotwa ""A""","Ngorotwa ""A""",19,131,2769,43533
43534,"Ngorotwa ""B""","Ngorotwa ""B""",19,131,2769,43534
43535,Kawala,Kawala,19,131,2769,43535
43536,Vyula,Vyula,19,131,2769,43536
43537,Nondo,Nondo,19,131,2769,43537
43538,Kalambo,Kalambo,19,131,2769,43538
43539,Kamleshe,Kamleshe,19,131,2769,43539
43540,Kindumba,Kindumba,19,131,2770,43540
43541,Matai Asilia,Matai Asilia,19,131,2770,43541
43542,Katanda  'A',Katanda  'A',19,131,2770,43542
43543,Katanda 'B',Katanda 'B',19,131,2770,43543
43544,Matai,Matai,19,131,2770,43544
43545,Kipolo,Kipolo,19,131,2770,43545
43546,Igalula,Igalula,19,131,2770,43546
43547,Kasamvu,Kasamvu,19,131,2770,43547
43548,Kilesha,Kilesha,19,131,2770,43548
43549,Mulo,Mulo,19,131,2770,43549
43550,Kisungamile,Kisungamile,19,131,2770,43550
43551,Malolwa,Malolwa,19,131,2770,43551
43552,Matwazi,Matwazi,19,131,2770,43552
43553,Kateka,Kateka,19,131,2770,43553
43554,Katembo,Katembo,19,131,2770,43554
43555,Mhame,Mhame,19,131,2770,43555
43556,Katandala,Katandala,19,131,2770,43556
43557,Mitende,Mitende,19,131,2770,43557
43558,Mtukula,Mtukula,19,131,2771,43558
43559,Katuwa,Katuwa,19,131,2771,43559
43560,Singiwe Kati,Singiwe Kati,19,131,2771,43560
43561,Nambu,Nambu,19,131,2771,43561
43562,Masewe,Masewe,19,131,2771,43562
43563,Chalaminwe,Chalaminwe,19,131,2771,43563
43564,Kaleta,Kaleta,19,131,2771,43564
43565,Santamaria,Santamaria,19,131,2771,43565
43566,Isevya,Isevya,19,131,2771,43566
43567,Jerusalemu,Jerusalemu,19,131,2771,43567
43568,Keleni,Keleni,19,131,2771,43568
43569,Chimilangwi,Chimilangwi,19,131,2771,43569
43570,Mlunji,Mlunji,19,131,2771,43570
43571,Imbo,Imbo,19,131,2771,43571
43572,Namenje,Namenje,19,131,2771,43572
43573,Lyowa,Lyowa,19,131,2771,43573
43574,Kasisiwe,Kasisiwe,19,131,2771,43574
43575,Namlangwa,Namlangwa,19,131,2771,43575
43576,Shelemka,Shelemka,19,131,2772,43576
43577,Usevya,Usevya,19,131,2772,43577
43578,Mkowe Kati,Mkowe Kati,19,131,2772,43578
43579,Kitonto,Kitonto,19,131,2772,43579
43580,Katandala,Katandala,19,131,2772,43580
43581,Kapampa,Kapampa,19,131,2772,43581
43582,Tunzi,Tunzi,19,131,2772,43582
43583,Chalimbana,Chalimbana,19,131,2772,43583
43584,Kasola,Kasola,19,131,2772,43584
43585,Lembelembe,Lembelembe,19,131,2772,43585
43586,Katapulo,Katapulo,19,131,2772,43586
43587,Senga,Senga,19,131,2772,43587
43588,Majengo,Majengo,19,131,2772,43588
43589,Kotola,Kotola,19,131,2772,43589
43590,Jengeni,Jengeni,19,131,2772,43590
43591,Munwa,Munwa,19,131,2772,43591
43592,Msanzi Kati,Msanzi Kati,19,131,2773,43592
43593,Maekani,Maekani,19,131,2773,43593
43594,Mwengulo,Mwengulo,19,131,2773,43594
43595,Katete,Katete,19,131,2773,43595
43596,Kambiala Kati,Kambiala Kati,19,131,2773,43596
43597,Kapenga,Kapenga,19,131,2773,43597
43598,Matapwa,Matapwa,19,131,2773,43598
43599,Kavila,Kavila,19,131,2773,43599
43600,Malangilizyo,Malangilizyo,19,131,2773,43600
43601,One,One,19,131,2773,43601
43602,Kaminya,Kaminya,19,131,2773,43602
43603,Misuku,Misuku,19,131,2773,43603
43604,Nachula,Nachula,19,131,2773,43604
43605,Lupofwe,Lupofwe,19,131,2773,43605
43606,Kamatwa,Kamatwa,19,131,2773,43606
43607,Kanyalakata,Kanyalakata,19,131,2773,43607
43608,Katuka,Katuka,19,131,2773,43608
43609,Malangali,Malangali,19,131,2773,43609
43610,Kilewa,Kilewa,19,131,2774,43610
43611,Chamwino,Chamwino,19,131,2774,43611
43612,Mbuluma Kati,Mbuluma Kati,19,131,2774,43612
43613,Kululu,Kululu,19,131,2774,43613
43614,Kaputuke,Kaputuke,19,131,2774,43614
43615,Makazi mapya,Makazi mapya,19,131,2774,43615
43616,Kalemasha Kati,Kalemasha Kati,19,131,2774,43616
43617,Katecha,Katecha,19,131,2774,43617
43618,Kasunga,Kasunga,19,131,2774,43618
43619,Iyunga,Iyunga,19,131,2774,43619
43620,Mao kati,Mao kati,19,131,2774,43620
43621,Mkuyuni,Mkuyuni,19,131,2774,43621
43622,Nachilunga,Nachilunga,19,131,2774,43622
43623,Minyela,Minyela,19,131,2774,43623
43624,Kanyalakata,Kanyalakata,19,131,2774,43624
43625,Kawala,Kawala,19,131,2774,43625
43626,Namwavi,Namwavi,19,131,2774,43626
43627,Lolesha,Lolesha,19,131,2774,43627
